時間,用戶1,用戶2,用戶3,用戶4,用戶5,用戶6,用戶7,用戶8
2021/08/20 23:00:00,239,61,544,1878.5,2241.0,908.5,1468.5,229
2021/08/21 00:00:00,163,53,436,1878.5,2238.0,906.5,1465.0,204
2021/08/21 01:00:00,161,51,430,1872.0,2234.5,906.5,1463.5,203
2021/08/21 02:00:00,162,52,433,1862.0,2232.0,904.0,1461.5,202
2021/08/21 03:00:00,162,51,432,1854.0,2233.5,903.5,1461.0,201
2021/08/21 04:00:00,161,51,433,1848.5,2234.5,903.0,1461.0,201
2021/08/21 05:00:00,163,51,444,1842.5,2232.5,898.5,1458.5,203
2021/08/21 06:00:00,162,50,454,1843.5,2237.5,896.5,1458.0,209
2021/08/21 07:00:00,172,53,536,1848.5,2243.0,907.0,1474.0,211
2021/08/21 08:00:00,189,55,585,1863.0,2245.5,913.0,1489.0,227
2021/08/21 09:00:00,223,57,567,1882.5,2248.5,916.0,1488.0,241
2021/08/21 10:00:00,229,59,579,1894.0,2252.0,919.5,1491.5,244
2021/08/21 11:00:00,227,59,611,1895.5,2253.0,923.5,1498.0,241
2021/08/21 12:00:00,232,60,627,1892.5,2253.0,921.0,1509.5,240
2021/08/21 13:00:00,227,60,606,1891.0,2256.0,921.5,1504.0,239
2021/08/21 14:00:00,232,60,645,1909.5,2256.0,919.0,1504.0,241
2021/08/21 15:00:00,229,60,604,1912.0,2259.5,920.5,1505.0,240
2021/08/21 16:00:00,224,59,594,1910.0,2261.5,921.5,1501.0,233
2021/08/21 17:00:00,207,56,632,1906.5,2260.0,919.5,1504.0,227
2021/08/21 18:00:00,185,54,578,1895.0,2256.0,917.0,1502.0,223
2021/08/21 19:00:00,179,53,555,1885.0,2254.5,916.0,1495.0,219
2021/08/21 20:00:00,172,53,539,1881.0,2246.0,911.0,1478.5,212
2021/08/21 21:00:00,167,53,532,1887.0,2244.5,910.0,1474.5,211
2021/08/21 22:00:00,167,53,480,1882.5,2244.0,910.5,1471.5,208
2021/08/21 23:00:00,165,52,469,1878.5,2241.0,908.5,1468.5,206
2021/08/22 00:00:00,163,53,436,1878.5,2238.0,906.5,1465.0,204
2021/08/22 01:00:00,161,51,430,1872.0,2234.5,906.5,1463.5,203
2021/08/22 02:00:00,162,52,433,1862.0,2232.0,904.0,1461.5,202
2021/08/22 03:00:00,162,51,432,1854.0,2233.5,903.5,1461.0,201
2021/08/22 04:00:00,161,51,433,1848.5,2234.5,903.0,1461.0,201
2021/08/22 05:00:00,163,51,444,1842.5,2232.5,898.5,1458.5,203
2021/08/22 06:00:00,162,50,454,1843.5,2237.5,896.5,1458.0,209
2021/08/22 07:00:00,172,53,536,1848.5,2243.0,907.0,1474.0,211
2021/08/22 08:00:00,189,55,585,1863.0,2245.5,913.0,1489.0,227
2021/08/22 09:00:00,223,57,567,1882.5,2248.5,916.0,1488.0,241
2021/08/22 10:00:00,229,59,579,1894.0,2252.0,919.5,1491.5,244
2021/08/22 11:00:00,227,59,611,1895.5,2253.0,923.5,1498.0,241
2021/08/22 12:00:00,232,60,627,1892.5,2253.0,921.0,1509.5,240
2021/08/22 13:00:00,227,60,606,1891.0,2256.0,921.5,1504.0,239
2021/08/22 14:00:00,232,60,645,1909.5,2256.0,919.0,1504.0,241
2021/08/22 15:00:00,229,60,604,1912.0,2259.5,920.5,1505.0,240
2021/08/22 16:00:00,224,59,594,1910.0,2261.5,921.5,1501.0,233
2021/08/22 17:00:00,207,56,632,1906.5,2260.0,919.5,1504.0,227
2021/08/22 18:00:00,185,54,578,1895.0,2256.0,917.0,1502.0,223
2021/08/22 19:00:00,179,53,555,1885.0,2254.5,916.0,1495.0,219
2021/08/22 20:00:00,172,53,539,1881.0,2246.0,911.0,1478.5,212
2021/08/22 21:00:00,167,53,532,1887.0,2244.5,910.0,1474.5,211
2021/08/22 22:00:00,167,53,480,1882.5,2244.0,910.5,1471.5,208
2021/08/22 23:00:00,165,52,469,1878.5,2241.0,908.5,1468.5,206
2021/08/23 00:00:00,172,60,505,1878.5,2238.0,906.5,1491.0,222
2021/08/23 01:00:00,172,59,499,1872.0,2234.5,906.5,1490.0,221
2021/08/23 02:00:00,171,60,502,1862.0,2232.0,904.0,1489.0,220
2021/08/23 03:00:00,170,58,499,1854.0,2233.5,903.5,1486.5,221
2021/08/23 04:00:00,172,59,500,1848.5,2234.5,903.0,1483.0,223
2021/08/23 05:00:00,176,61,542,1842.5,2232.5,898.5,1481.5,264
2021/08/23 06:00:00,238,82,770,1843.5,2237.5,896.5,1480.0,782
2021/08/23 07:00:00,526,566,1552,1848.5,2243.0,907.0,1497.0,1258
2021/08/23 08:00:00,762,758,1905,1863.0,2245.5,913.0,1521.5,1434
2021/08/23 09:00:00,852,887,1881,1882.5,2248.5,916.0,1525.5,1439
2021/08/23 10:00:00,895,888,1859,1894.0,2252.0,919.5,1531.0,1419
2021/08/23 11:00:00,917,911,1879,1895.5,2253.0,923.5,1537.5,1406
2021/08/23 12:00:00,843,893,1858,1892.5,2253.0,921.0,1545.5,1364
2021/08/23 13:00:00,864,926,1898,1891.0,2256.0,921.5,1540.5,1363
2021/08/23 14:00:00,864,942,1867,1909.5,2256.0,919.0,1540.5,1340
2021/08/23 15:00:00,863,907,1848,1912.0,2259.5,920.5,1538.5,1326
2021/08/23 16:00:00,832,793,1824,1910.0,2261.5,921.5,1535.5,1284
2021/08/23 17:00:00,810,498,1772,1906.5,2260.0,919.5,1539.0,931
2021/08/23 18:00:00,709,214,1147,1895.0,2256.0,917.0,1529.0,573
2021/08/23 19:00:00,633,184,920,1885.0,2254.5,916.0,1519.0,350
2021/08/23 20:00:00,537,70,815,1881.0,2246.0,911.0,1505.0,284
2021/08/23 21:00:00,418,63,717,1887.0,2244.5,910.0,1500.5,251
2021/08/23 22:00:00,314,64,617,1882.5,2244.0,910.5,1496.5,238
2021/08/23 23:00:00,239,61,544,1878.5,2241.0,908.5,1493.5,229
2021/08/24 00:00:00,172,60,505,1878.5,2289.0,906.5,1491.0,222
2021/08/24 01:00:00,172,59,499,1872.0,2287.0,906.5,1490.0,221
2021/08/24 02:00:00,171,60,502,1862.0,2286.5,904.0,1489.0,220
2021/08/24 03:00:00,170,58,499,1854.0,2289.5,903.5,1486.5,221
2021/08/24 04:00:00,172,59,500,1848.5,2288.5,903.0,1483.0,223
2021/08/24 05:00:00,176,61,542,1842.5,2288.5,898.5,1481.5,264
2021/08/24 06:00:00,238,82,770,1843.5,2292.0,896.5,1480.0,782
2021/08/24 07:00:00,526,566,1552,1848.5,2296.5,907.0,1497.0,1258
2021/08/24 08:00:00,762,758,1905,1863.0,2300.0,913.0,1521.5,1434
2021/08/24 09:00:00,852,887,1881,1882.5,2301.5,916.0,1525.5,1439
2021/08/24 10:00:00,895,888,1859,1894.0,2305.5,919.5,1531.0,1419
2021/08/24 11:00:00,917,911,1879,1895.5,2310.0,923.5,1537.5,1406
2021/08/24 12:00:00,843,893,1858,1892.5,2308.5,921.0,1545.5,1364
2021/08/24 13:00:00,864,926,1898,1891.0,2312.0,921.5,1540.5,1363
2021/08/24 14:00:00,864,942,1867,1909.5,2311.5,919.0,1540.5,1340
2021/08/24 15:00:00,863,907,1848,1912.0,2317.0,920.5,1538.5,1326
2021/08/24 16:00:00,832,793,1824,1910.0,2321.0,921.5,1535.5,1284
2021/08/24 17:00:00,810,498,1772,1906.5,2318.0,919.5,1539.0,931
2021/08/24 18:00:00,709,214,1147,1895.0,2315.0,917.0,1529.0,573
2021/08/24 19:00:00,633,184,920,1885.0,2311.5,916.0,1519.0,350
2021/08/24 20:00:00,537,70,815,1881.0,2303.0,911.0,1505.0,284
2021/08/24 21:00:00,418,63,717,1887.0,2297.5,910.0,1500.5,251
2021/08/24 22:00:00,314,64,617,1882.5,2296.5,910.5,1496.5,238
2021/08/24 23:00:00,239,61,544,1878.5,2295.5,908.5,1493.5,229
2021/08/25 00:00:00,177,60,505,1878.5,2238.0,906.5,1465.0,222
2021/08/25 01:00:00,175,59,499,1872.0,2234.5,906.5,1463.5,221
2021/08/25 02:00:00,172,60,502,1862.0,2232.0,904.0,1461.5,220
2021/08/25 03:00:00,171,58,499,1854.0,2233.5,903.5,1461.0,221
2021/08/25 04:00:00,174,59,500,1848.5,2234.5,903.0,1461.0,223
2021/08/25 05:00:00,179,61,542,1842.5,2232.5,898.5,1458.5,264
2021/08/25 06:00:00,236,82,770,1843.5,2237.5,896.5,1458.0,782
2021/08/25 07:00:00,509,566,1552,1848.5,2243.0,907.0,1474.0,1258
2021/08/25 08:00:00,752,758,1905,1863.0,2245.5,913.0,1489.0,1434
2021/08/25 09:00:00,808,887,1881,1882.5,2248.5,916.0,1488.0,1439
2021/08/25 10:00:00,841,888,1859,1894.0,2252.0,919.5,1491.5,1419
2021/08/25 11:00:00,867,911,1879,1895.5,2253.0,923.5,1498.0,1406
2021/08/25 12:00:00,798,893,1858,1892.5,2253.0,921.0,1509.5,1364
2021/08/25 13:00:00,819,926,1898,1891.0,2256.0,921.5,1504.0,1363
2021/08/25 14:00:00,810,942,1867,1909.5,2256.0,919.0,1504.0,1340
2021/08/25 15:00:00,807,907,1848,1912.0,2259.5,920.5,1505.0,1326
2021/08/25 16:00:00,791,793,1824,1910.0,2261.5,921.5,1501.0,1284
2021/08/25 17:00:00,773,498,1772,1906.5,2260.0,919.5,1504.0,931
2021/08/25 18:00:00,686,214,1147,1895.0,2256.0,917.0,1502.0,573
2021/08/25 19:00:00,613,184,920,1885.0,2254.5,916.0,1495.0,350
2021/08/25 20:00:00,523,70,815,1881.0,2246.0,911.0,1478.5,284
2021/08/25 21:00:00,409,63,717,1887.0,2244.5,910.0,1474.5,251
2021/08/25 22:00:00,306,64,617,1882.5,2244.0,910.5,1471.5,238
2021/08/25 23:00:00,227,61,544,1878.5,2241.0,908.5,1468.5,229
2021/08/26 00:00:00,177,60,505,1878.5,2238.0,906.5,1491.0,222
2021/08/26 01:00:00,175,59,499,1872.0,2234.5,906.5,1490.0,221
2021/08/26 02:00:00,172,60,502,1862.0,2232.0,904.0,1489.0,220
2021/08/26 03:00:00,171,58,499,1854.0,2233.5,903.5,1486.5,221
2021/08/26 04:00:00,174,59,500,1848.5,2234.5,903.0,1483.0,223
2021/08/26 05:00:00,179,61,542,1842.5,2232.5,898.5,1481.5,264
2021/08/26 06:00:00,236,82,770,1843.5,2237.5,896.5,1480.0,782
2021/08/26 07:00:00,509,566,1552,1848.5,2243.0,907.0,1497.0,1258
2021/08/26 08:00:00,752,758,1905,1863.0,2245.5,913.0,1521.5,1434
2021/08/26 09:00:00,808,887,1881,1882.5,2248.5,916.0,1525.5,1439
2021/08/26 10:00:00,841,888,1859,1894.0,2252.0,919.5,1531.0,1419
2021/08/26 11:00:00,867,911,1879,1895.5,2253.0,923.5,1537.5,1406
2021/08/26 12:00:00,798,893,1858,1892.5,2253.0,921.0,1545.5,1364
2021/08/26 13:00:00,819,926,1898,1891.0,2256.0,921.5,1540.5,1363
2021/08/26 14:00:00,810,942,1867,1909.5,2256.0,919.0,1540.5,1340
2021/08/26 15:00:00,807,907,1848,1912.0,2259.5,920.5,1538.5,1326
2021/08/26 16:00:00,791,793,1824,1910.0,2261.5,921.5,1535.5,1284
2021/08/26 17:00:00,773,498,1772,1906.5,2260.0,919.5,1539.0,931
2021/08/26 18:00:00,686,214,1147,1895.0,2256.0,917.0,1529.0,573
2021/08/26 19:00:00,613,184,920,1885.0,2254.5,916.0,1519.0,350
2021/08/26 20:00:00,523,70,815,1881.0,2246.0,911.0,1505.0,284
2021/08/26 21:00:00,409,63,717,1887.0,2244.5,910.0,1500.5,251
2021/08/26 22:00:00,306,64,617,1882.5,2244.0,910.5,1496.5,238
2021/08/26 23:00:00,227,61,544,1878.5,2241.0,908.5,1493.5,229
2021/08/27 00:00:00,172,60,505,1878.5,2238.0,906.5,1491.0,222
2021/08/27 01:00:00,172,59,499,1872.0,2234.5,906.5,1490.0,221
2021/08/27 02:00:00,171,60,502,1862.0,2232.0,904.0,1489.0,220
2021/08/27 03:00:00,170,58,499,1854.0,2233.5,903.5,1486.5,221
2021/08/27 04:00:00,172,59,500,1848.5,2234.5,903.0,1483.0,223
2021/08/27 05:00:00,176,61,542,1842.5,2232.5,898.5,1481.5,264
2021/08/27 06:00:00,238,82,770,1843.5,2237.5,896.5,1480.0,782
2021/08/27 07:00:00,526,566,1552,1848.5,2243.0,907.0,1497.0,1258
2021/08/27 08:00:00,762,758,1905,1863.0,2245.5,913.0,1521.5,1434
2021/08/27 09:00:00,852,887,1881,1882.5,2248.5,916.0,1525.5,1439
2021/08/27 10:00:00,895,888,1859,1894.0,2252.0,919.5,1531.0,1419
2021/08/27 11:00:00,917,911,1879,1895.5,2253.0,923.5,1537.5,1406
2021/08/27 12:00:00,843,893,1858,1892.5,2253.0,921.0,1545.5,1364
2021/08/27 13:00:00,864,926,1898,1891.0,2256.0,921.5,1540.5,1363
2021/08/27 14:00:00,864,942,1867,1909.5,2256.0,919.0,1540.5,1340
2021/08/27 15:00:00,863,907,1848,1912.0,2259.5,920.5,1538.5,1326
2021/08/27 16:00:00,832,793,1824,1910.0,2261.5,921.5,1535.5,1284
2021/08/27 17:00:00,810,498,1772,1906.5,2260.0,919.5,1539.0,931
2021/08/27 18:00:00,709,214,1147,1895.0,2256.0,917.0,1529.0,573
2021/08/27 19:00:00,633,184,920,1885.0,2254.5,916.0,1519.0,350
2021/08/27 20:00:00,537,70,815,1881.0,2246.0,911.0,1505.0,284
2021/08/27 21:00:00,418,63,717,1887.0,2244.5,910.0,1500.5,251
2021/08/27 22:00:00,314,64,617,1882.5,2244.0,910.5,1496.5,238
2021/08/27 23:00:00,239,61,544,1878.5,2241.0,908.5,1493.5,229
2021/08/28 00:00:00,154,53,436,1878.5,2289.0,906.5,1491.0,204
2021/08/28 01:00:00,152,51,430,1872.0,2287.0,906.5,1490.0,203
2021/08/28 02:00:00,152,52,433,1862.0,2286.5,904.0,1489.0,202
2021/08/28 03:00:00,152,51,432,1854.0,2289.5,903.5,1486.5,201
2021/08/28 04:00:00,152,51,433,1848.5,2288.5,903.0,1483.0,201
2021/08/28 05:00:00,154,51,444,1842.5,2288.5,898.5,1481.5,203
2021/08/28 06:00:00,152,50,454,1843.5,2292.0,896.5,1480.0,209
2021/08/28 07:00:00,153,53,536,1848.5,2296.5,907.0,1497.0,211
2021/08/28 08:00:00,156,55,585,1863.0,2300.0,913.0,1521.5,227
2021/08/28 09:00:00,160,57,567,1882.5,2301.5,916.0,1525.5,241
2021/08/28 10:00:00,161,59,579,1894.0,2305.5,919.5,1531.0,244
2021/08/28 11:00:00,162,59,611,1895.5,2310.0,923.5,1537.5,241
2021/08/28 12:00:00,163,60,627,1892.5,2308.5,921.0,1545.5,240
2021/08/28 13:00:00,164,60,606,1891.0,2312.0,921.5,1540.5,239
2021/08/28 14:00:00,167,60,645,1909.5,2311.5,919.0,1540.5,241
2021/08/28 15:00:00,165,60,604,1912.0,2317.0,920.5,1538.5,240
2021/08/28 16:00:00,164,59,594,1910.0,2321.0,921.5,1535.5,233
2021/08/28 17:00:00,163,56,632,1906.5,2318.0,919.5,1539.0,227
2021/08/28 18:00:00,160,54,578,1895.0,2315.0,917.0,1529.0,223
2021/08/28 19:00:00,163,53,555,1885.0,2311.5,916.0,1519.0,219
2021/08/28 20:00:00,161,53,539,1881.0,2303.0,911.0,1505.0,212
2021/08/28 21:00:00,155,53,532,1887.0,2297.5,910.0,1500.5,211
2021/08/28 22:00:00,154,53,480,1882.5,2296.5,910.5,1496.5,208
2021/08/28 23:00:00,153,52,469,1878.5,2295.5,908.5,1493.5,206
2021/08/29 00:00:00,154,53,436,1878.5,2238.0,906.5,1491.0,204
2021/08/29 01:00:00,152,51,430,1872.0,2234.5,906.5,1490.0,203
2021/08/29 02:00:00,152,52,433,1862.0,2232.0,904.0,1489.0,202
2021/08/29 03:00:00,152,51,432,1854.0,2233.5,903.5,1486.5,201
2021/08/29 04:00:00,152,51,433,1848.5,2234.5,903.0,1483.0,201
2021/08/29 05:00:00,154,51,444,1842.5,2232.5,898.5,1481.5,203
2021/08/29 06:00:00,152,50,454,1843.5,2237.5,896.5,1480.0,209
2021/08/29 07:00:00,153,53,536,1848.5,2243.0,907.0,1497.0,211
2021/08/29 08:00:00,156,55,585,1863.0,2245.5,913.0,1521.5,227
2021/08/29 09:00:00,160,57,567,1882.5,2248.5,916.0,1525.5,241
2021/08/29 10:00:00,161,59,579,1894.0,2252.0,919.5,1531.0,244
2021/08/29 11:00:00,162,59,611,1895.5,2253.0,923.5,1537.5,241
2021/08/29 12:00:00,163,60,627,1892.5,2253.0,921.0,1545.5,240
2021/08/29 13:00:00,164,60,606,1891.0,2256.0,921.5,1540.5,239
2021/08/29 14:00:00,167,60,645,1909.5,2256.0,919.0,1540.5,241
2021/08/29 15:00:00,165,60,604,1912.0,2259.5,920.5,1538.5,240
2021/08/29 16:00:00,164,59,594,1910.0,2261.5,921.5,1535.5,233
2021/08/29 17:00:00,163,56,632,1906.5,2260.0,919.5,1539.0,227
2021/08/29 18:00:00,160,54,578,1895.0,2256.0,917.0,1529.0,223
2021/08/29 19:00:00,163,53,555,1885.0,2254.5,916.0,1519.0,219
2021/08/29 20:00:00,161,53,539,1881.0,2246.0,911.0,1505.0,212
2021/08/29 21:00:00,155,53,532,1887.0,2244.5,910.0,1500.5,211
2021/08/29 22:00:00,154,53,480,1882.5,2244.0,910.5,1496.5,208
2021/08/29 23:00:00,153,52,469,1878.5,2241.0,908.5,1493.5,206
2021/08/30 00:00:00,172,60,505,1878.5,2238.0,906.5,1491.0,222
2021/08/30 01:00:00,172,59,499,1872.0,2234.5,906.5,1490.0,221
2021/08/30 02:00:00,171,60,502,1862.0,2232.0,904.0,1489.0,220
2021/08/30 03:00:00,170,58,499,1854.0,2233.5,903.5,1486.5,221
2021/08/30 04:00:00,172,59,500,1848.5,2234.5,903.0,1483.0,223
2021/08/30 05:00:00,176,61,542,1842.5,2232.5,898.5,1481.5,264
2021/08/30 06:00:00,238,82,770,1843.5,2237.5,896.5,1480.0,782
2021/08/30 07:00:00,526,566,1552,1848.5,2243.0,907.0,1497.0,1258
2021/08/30 08:00:00,762,758,1905,1863.0,2245.5,913.0,1521.5,1434
2021/08/30 09:00:00,852,887,1881,1882.5,2248.5,916.0,1525.5,1439
2021/08/30 10:00:00,895,888,1859,1894.0,2252.0,919.5,1531.0,1419
2021/08/30 11:00:00,917,911,1879,1895.5,2253.0,923.5,1537.5,1406
2021/08/30 12:00:00,843,893,1858,1892.5,2253.0,921.0,1545.5,1364
2021/08/30 13:00:00,864,926,1898,1891.0,2256.0,921.5,1540.5,1363
2021/08/30 14:00:00,864,942,1867,1909.5,2256.0,919.0,1540.5,1340
2021/08/30 15:00:00,863,907,1848,1912.0,2259.5,920.5,1538.5,1326
2021/08/30 16:00:00,832,793,1824,1910.0,2261.5,921.5,1535.5,1284
2021/08/30 17:00:00,810,498,1772,1906.5,2260.0,919.5,1539.0,931
2021/08/30 18:00:00,709,214,1147,1895.0,2256.0,917.0,1529.0,573
2021/08/30 19:00:00,633,184,920,1885.0,2254.5,916.0,1519.0,350
2021/08/30 20:00:00,537,70,815,1881.0,2246.0,911.0,1505.0,284
2021/08/30 21:00:00,418,63,717,1887.0,2244.5,910.0,1500.5,251
2021/08/30 22:00:00,314,64,617,1882.5,2244.0,910.5,1496.5,238
2021/08/30 23:00:00,239,61,544,1878.5,2241.0,908.5,1493.5,229
2021/08/31 00:00:00,177,60,505,1878.5,2289.0,906.5,1491.0,222
2021/08/31 01:00:00,175,59,499,1872.0,2287.0,906.5,1490.0,221
2021/08/31 02:00:00,172,60,502,1862.0,2286.5,904.0,1489.0,220
2021/08/31 03:00:00,171,58,499,1854.0,2289.5,903.5,1486.5,221
2021/08/31 04:00:00,174,59,500,1848.5,2288.5,903.0,1483.0,223
2021/08/31 05:00:00,179,61,542,1842.5,2288.5,898.5,1481.5,264
2021/08/31 06:00:00,236,82,770,1843.5,2292.0,896.5,1480.0,782
2021/08/31 07:00:00,509,566,1552,1848.5,2296.5,907.0,1497.0,1258
2021/08/31 08:00:00,752,758,1905,1863.0,2300.0,913.0,1521.5,1434
2021/08/31 09:00:00,808,887,1881,1882.5,2301.5,916.0,1525.5,1439
2021/08/31 10:00:00,841,888,1859,1894.0,2305.5,919.5,1531.0,1419
2021/08/31 11:00:00,867,911,1879,1895.5,2310.0,923.5,1537.5,1406
2021/08/31 12:00:00,798,893,1858,1892.5,2308.5,921.0,1545.5,1364
2021/08/31 13:00:00,819,926,1898,1891.0,2312.0,921.5,1540.5,1363
2021/08/31 14:00:00,810,942,1867,1909.5,2311.5,919.0,1540.5,1340
2021/08/31 15:00:00,807,907,1848,1912.0,2317.0,920.5,1538.5,1326
2021/08/31 16:00:00,791,793,1824,1910.0,2321.0,921.5,1535.5,1284
2021/08/31 17:00:00,773,498,1772,1906.5,2318.0,919.5,1539.0,931
2021/08/31 18:00:00,686,214,1147,1895.0,2315.0,917.0,1529.0,573
2021/08/31 19:00:00,613,184,920,1885.0,2311.5,916.0,1519.0,350
2021/08/31 20:00:00,523,70,815,1881.0,2303.0,911.0,1505.0,284
2021/08/31 21:00:00,409,63,717,1887.0,2297.5,910.0,1500.5,251
2021/08/31 22:00:00,306,64,617,1882.5,2296.5,910.5,1496.5,238
2021/08/31 23:00:00,227,61,544,1878.5,2295.5,908.5,1493.5,229
2021/09/01 00:00:00,177,60,505,1878.5,2238.0,906.5,1491.0,222
2021/09/01 01:00:00,175,59,499,1872.0,2234.5,906.5,1490.0,221
2021/09/01 02:00:00,172,60,502,1862.0,2232.0,904.0,1489.0,220
2021/09/01 03:00:00,171,58,499,1854.0,2233.5,903.5,1486.5,221
2021/09/01 04:00:00,174,59,500,1848.5,2234.5,903.0,1483.0,223
2021/09/01 05:00:00,179,61,542,1842.5,2232.5,898.5,1481.5,264
2021/09/01 06:00:00,236,82,770,1843.5,2237.5,896.5,1480.0,782
2021/09/01 07:00:00,509,566,1552,1848.5,2243.0,907.0,1497.0,1258
2021/09/01 08:00:00,752,758,1905,1863.0,2245.5,913.0,1521.5,1434
2021/09/01 09:00:00,808,887,1881,1882.5,2248.5,916.0,1525.5,1439
2021/09/01 10:00:00,841,888,1859,1894.0,2252.0,919.5,1531.0,1419
2021/09/01 11:00:00,867,911,1879,1895.5,2253.0,923.5,1537.5,1406
2021/09/01 12:00:00,798,893,1858,1892.5,2253.0,921.0,1545.5,1364
2021/09/01 13:00:00,819,926,1898,1891.0,2256.0,921.5,1540.5,1363
2021/09/01 14:00:00,810,942,1867,1909.5,2256.0,919.0,1540.5,1340
2021/09/01 15:00:00,807,907,1848,1912.0,2259.5,920.5,1538.5,1326
2021/09/01 16:00:00,791,793,1824,1910.0,2261.5,921.5,1535.5,1284
2021/09/01 17:00:00,773,498,1772,1906.5,2260.0,919.5,1539.0,931
2021/09/01 18:00:00,686,214,1147,1895.0,2256.0,917.0,1529.0,573
2021/09/01 19:00:00,613,184,920,1885.0,2254.5,916.0,1519.0,350
2021/09/01 20:00:00,523,70,815,1881.0,2246.0,911.0,1505.0,284
2021/09/01 21:00:00,409,63,717,1887.0,2244.5,910.0,1500.5,251
2021/09/01 22:00:00,306,64,617,1882.5,2244.0,910.5,1496.5,238
2021/09/01 23:00:00,227,61,544,1878.5,2241.0,908.5,1493.5,229
2021/09/02 00:00:00,177,60,505,1878.5,2238.0,906.5,1491.0,222
2021/09/02 01:00:00,175,59,499,1872.0,2234.5,906.5,1490.0,221
2021/09/02 02:00:00,172,60,502,1862.0,2232.0,904.0,1489.0,220
2021/09/02 03:00:00,171,58,499,1854.0,2233.5,903.5,1486.5,221
2021/09/02 04:00:00,174,59,500,1848.5,2234.5,903.0,1483.0,223
2021/09/02 05:00:00,179,61,542,1842.5,2232.5,898.5,1481.5,264
2021/09/02 06:00:00,236,82,770,1843.5,2237.5,896.5,1480.0,782
2021/09/02 07:00:00,509,566,1552,1848.5,2243.0,907.0,1497.0,1258
2021/09/02 08:00:00,752,758,1905,1863.0,2245.5,913.0,1521.5,1434
2021/09/02 09:00:00,808,887,1881,1882.5,2248.5,916.0,1525.5,1439
2021/09/02 10:00:00,841,888,1859,1894.0,2252.0,919.5,1531.0,1419
2021/09/02 11:00:00,867,911,1879,1895.5,2253.0,923.5,1537.5,1406
2021/09/02 12:00:00,798,893,1858,1892.5,2253.0,921.0,1545.5,1364
2021/09/02 13:00:00,819,926,1898,1891.0,2256.0,921.5,1540.5,1363
2021/09/02 14:00:00,810,942,1867,1909.5,2256.0,919.0,1540.5,1340
2021/09/02 15:00:00,807,907,1848,1912.0,2259.5,920.5,1538.5,1326
2021/09/02 16:00:00,791,793,1824,1910.0,2261.5,921.5,1535.5,1284
2021/09/02 17:00:00,773,498,1772,1906.5,2260.0,919.5,1539.0,931
2021/09/02 18:00:00,686,214,1147,1895.0,2256.0,917.0,1529.0,573
2021/09/02 19:00:00,613,184,920,1885.0,2254.5,916.0,1519.0,350
2021/09/02 20:00:00,523,70,815,1881.0,2246.0,911.0,1505.0,284
2021/09/02 21:00:00,409,63,717,1887.0,2244.5,910.0,1500.5,251
2021/09/02 22:00:00,306,64,617,1882.5,2244.0,910.5,1496.5,238
2021/09/02 23:00:00,227,61,544,1878.5,2241.0,908.5,1493.5,229
2021/09/03 00:00:00,177,60,505,1878.5,2289.0,906.5,1491.0,222
2021/09/03 01:00:00,175,59,499,1872.0,2287.0,906.5,1490.0,221
2021/09/03 02:00:00,172,60,502,1862.0,2286.5,904.0,1489.0,220
2021/09/03 03:00:00,171,58,499,1854.0,2289.5,903.5,1486.5,221
2021/09/03 04:00:00,174,59,500,1848.5,2288.5,903.0,1483.0,223
2021/09/03 05:00:00,179,61,542,1842.5,2288.5,898.5,1481.5,264
2021/09/03 06:00:00,236,82,770,1843.5,2292.0,896.5,1480.0,782
2021/09/03 07:00:00,509,566,1552,1848.5,2296.5,907.0,1497.0,1258
2021/09/03 08:00:00,752,758,1905,1863.0,2300.0,913.0,1521.5,1434
2021/09/03 09:00:00,808,887,1881,1882.5,2301.5,916.0,1525.5,1439
2021/09/03 10:00:00,841,888,1859,1894.0,2305.5,919.5,1531.0,1419
2021/09/03 11:00:00,867,911,1879,1895.5,2310.0,923.5,1537.5,1406
2021/09/03 12:00:00,798,893,1858,1892.5,2308.5,921.0,1545.5,1364
2021/09/03 13:00:00,819,926,1898,1891.0,2312.0,921.5,1540.5,1363
2021/09/03 14:00:00,810,942,1867,1909.5,2311.5,919.0,1540.5,1340
2021/09/03 15:00:00,807,907,1848,1912.0,2317.0,920.5,1538.5,1326
2021/09/03 16:00:00,791,793,1824,1910.0,2321.0,921.5,1535.5,1284
2021/09/03 17:00:00,773,498,1772,1906.5,2318.0,919.5,1539.0,931
2021/09/03 18:00:00,686,214,1147,1895.0,2315.0,917.0,1529.0,573
2021/09/03 19:00:00,613,184,920,1885.0,2311.5,916.0,1519.0,350
2021/09/03 20:00:00,523,70,815,1881.0,2303.0,911.0,1505.0,284
2021/09/03 21:00:00,409,63,717,1887.0,2297.5,910.0,1500.5,251
2021/09/03 22:00:00,306,64,617,1882.5,2296.5,910.5,1496.5,238
2021/09/03 23:00:00,227,61,544,1878.5,2295.5,908.5,1493.5,229
2021/09/04 00:00:00,154,53,436,1878.5,2289.0,906.5,1465.0,204
2021/09/04 01:00:00,152,51,430,1872.0,2287.0,906.5,1463.5,203
2021/09/04 02:00:00,152,52,433,1862.0,2286.5,904.0,1461.5,202
2021/09/04 03:00:00,152,51,432,1854.0,2289.5,903.5,1461.0,201
2021/09/04 04:00:00,152,51,433,1848.5,2288.5,903.0,1461.0,201
2021/09/04 05:00:00,154,51,444,1842.5,2288.5,898.5,1458.5,203
