時間,用戶1,用戶2,用戶3,用戶4,用戶5,用戶6,用戶7,用戶8
2021/4/1 19:00:00,350,68,920,4268,4509,1641,2859,350
2021/4/1 20:00:00,284,60,815,4272,4492,1632,2827,284
2021/4/1 21:00:00,251,58,717,4285,4489,1629,2820,251
2021/4/1 22:00:00,238,59,617,4274,4488,1630,2814,238
2021/4/1 23:00:00,229,57,544,4269,4482,1629,2806,229
2021/4/2 00:00:00,204,53,436,4253,4476,1628,2726,204
2021/4/2 01:00:00,203,51,430,4237,4469,1627,2723,203
2021/4/2 02:00:00,202,52,433,4216,4464,1627,2726,202
2021/4/2 03:00:00,201,51,432,4201,4467,1628,2726,201
2021/4/2 04:00:00,201,51,433,4187,4469,1625,2724,201
2021/4/2 05:00:00,203,51,444,4184,4465,1615,2723,203
2021/4/2 06:00:00,209,50,454,4182,4475,1610,2727,209
2021/4/2 07:00:00,211,53,536,4195,4486,1625,2754,211
2021/4/2 08:00:00,227,55,585,4227,4491,1630,2774,227
2021/4/2 09:00:00,241,57,567,4237,4497,1628,2766,241
2021/4/2 10:00:00,244,59,579,4319,4504,1632,2772,244
2021/4/2 11:00:00,241,59,611,4357,4506,1633,2778,241
2021/4/2 12:00:00,240,60,627,4321,4506,1630,2790,240
2021/4/2 13:00:00,239,60,606,4314,4512,1633,2778,239
2021/4/2 14:00:00,241,60,645,4358,4512,1631,2774,241
2021/4/2 15:00:00,240,60,604,4368,4519,1635,2773,240
2021/4/2 16:00:00,233,59,594,4362,4523,1635,2769,233
2021/4/2 17:00:00,227,56,632,4321,4520,1636,2777,227
2021/4/2 18:00:00,223,54,578,4287,4512,1637,2773,223
2021/4/2 19:00:00,219,53,555,4268,4509,1641,2766,219
2021/4/2 20:00:00,212,53,539,4272,4492,1632,2739,212
2021/4/2 21:00:00,211,53,532,4285,4489,1629,2733,211
2021/4/2 22:00:00,208,53,480,4274,4488,1630,2733,208
2021/4/2 23:00:00,206,52,469,4269,4482,1629,2733,206
2021/4/3 00:00:00,204,53,436,4253,4476,1628,2726,204
2021/4/3 01:00:00,203,51,430,4237,4469,1627,2723,203
2021/4/3 02:00:00,202,52,433,4216,4464,1627,2726,202
2021/4/3 03:00:00,201,51,432,4201,4467,1628,2726,201
2021/4/3 04:00:00,201,51,433,4187,4469,1625,2724,201
2021/4/3 05:00:00,203,51,444,4184,4465,1615,2723,203
2021/4/3 06:00:00,209,50,454,4182,4475,1610,2727,209
2021/4/3 07:00:00,211,53,536,4195,4486,1625,2754,211
2021/4/3 08:00:00,227,55,585,4227,4491,1630,2774,227
2021/4/3 09:00:00,241,57,567,4237,4497,1628,2766,241
2021/4/3 10:00:00,244,59,579,4319,4504,1632,2772,244
2021/4/3 11:00:00,241,59,611,4357,4506,1633,2778,241
2021/4/3 12:00:00,240,60,627,4321,4506,1630,2790,240
2021/4/3 13:00:00,239,60,606,4314,4512,1633,2778,239
2021/4/3 14:00:00,241,60,645,4358,4512,1631,2774,241
2021/4/3 15:00:00,240,60,604,4368,4519,1635,2773,240
2021/4/3 16:00:00,233,59,594,4362,4523,1635,2769,233
2021/4/3 17:00:00,227,56,632,4321,4520,1636,2777,227
2021/4/3 18:00:00,223,54,578,4287,4512,1637,2773,223
2021/4/3 19:00:00,219,53,555,4268,4509,1641,2766,219
2021/4/3 20:00:00,212,53,539,4272,4492,1632,2739,212
2021/4/3 21:00:00,211,53,532,4285,4489,1629,2733,211
2021/4/3 22:00:00,208,53,480,4274,4488,1630,2733,208
2021/4/3 23:00:00,206,52,469,4269,4482,1629,2733,206
2021/4/4 00:00:00,204,53,436,4253,4276,1628,2726,204
2021/4/4 01:00:00,203,51,430,4237,4270,1627,2723,203
2021/4/4 02:00:00,202,52,433,4216,4268,1627,2726,202
2021/4/4 03:00:00,201,51,432,4201,4276,1628,2726,201
2021/4/4 04:00:00,201,51,433,4187,4277,1625,2724,201
2021/4/4 05:00:00,203,51,444,4184,4274,1615,2723,203
2021/4/4 06:00:00,209,50,454,4182,4283,1610,2727,209
2021/4/4 07:00:00,211,53,536,4195,4291,1625,2754,211
2021/4/4 08:00:00,227,55,585,4227,4288,1630,2774,227
2021/4/4 09:00:00,241,57,567,4237,4292,1628,2766,241
2021/4/4 10:00:00,244,59,579,4319,4299,1632,2772,244
2021/4/4 11:00:00,241,59,611,4357,4303,1633,2778,241
2021/4/4 12:00:00,240,60,627,4321,4300,1630,2790,240
2021/4/4 13:00:00,239,60,606,4314,4304,1633,2778,239
2021/4/4 14:00:00,241,60,645,4358,4298,1631,2774,241
2021/4/4 15:00:00,240,60,604,4368,4302,1635,2773,240
2021/4/4 16:00:00,233,59,594,4362,4306,1635,2769,233
2021/4/4 17:00:00,227,56,632,4321,4304,1636,2777,227
2021/4/4 18:00:00,223,54,578,4287,4299,1637,2773,223
2021/4/4 19:00:00,219,53,555,4268,4299,1641,2766,219
2021/4/4 20:00:00,212,53,539,4272,4285,1632,2739,212
2021/4/4 21:00:00,211,53,532,4285,4283,1629,2733,211
2021/4/4 22:00:00,208,53,480,4274,4282,1630,2733,208
2021/4/4 23:00:00,206,52,469,4269,4279,1629,2733,206
2021/4/5 00:00:00,204,53,436,4253,4276,1628,2557,204
2021/4/5 01:00:00,203,51,430,4237,4270,1627,2553,203
2021/4/5 02:00:00,202,52,433,4216,4268,1627,2557,202
2021/4/5 03:00:00,201,51,432,4201,4276,1628,2570,201
2021/4/5 04:00:00,201,51,433,4187,4277,1625,2572,201
2021/4/5 05:00:00,203,51,444,4184,4274,1615,2571,203
2021/4/5 06:00:00,209,50,454,4182,4283,1610,2576,209
2021/4/5 07:00:00,211,53,536,4195,4291,1625,2589,211
2021/4/5 08:00:00,227,55,585,4227,4288,1630,2616,227
2021/4/5 09:00:00,241,57,567,4237,4292,1628,2607,241
2021/4/5 10:00:00,244,59,579,4319,4299,1632,2613,244
2021/4/5 11:00:00,241,59,611,4357,4303,1633,2618,241
2021/4/5 12:00:00,240,60,627,4321,4300,1630,2631,240
2021/4/5 13:00:00,239,60,606,4314,4304,1633,2620,239
2021/4/5 14:00:00,241,60,645,4358,4298,1631,2607,241
2021/4/5 15:00:00,240,60,604,4368,4302,1635,2610,240
2021/4/5 16:00:00,233,59,594,4362,4306,1635,2604,233
2021/4/5 17:00:00,227,56,632,4321,4304,1636,2609,227
2021/4/5 18:00:00,223,54,578,4287,4299,1637,2614,223
2021/4/5 19:00:00,219,53,555,4268,4299,1641,2610,219
2021/4/5 20:00:00,212,53,539,4272,4285,1632,2585,212
2021/4/5 21:00:00,211,53,532,4285,4283,1629,2582,211
2021/4/5 22:00:00,208,53,480,4274,4282,1630,2585,208
2021/4/5 23:00:00,206,52,469,4269,4279,1629,2581,206
2021/4/6 00:00:00,193,56,400,4253,4276,1628,2726,193
2021/4/6 01:00:00,191,55,393,4237,4270,1627,2723,191
2021/4/6 02:00:00,189,54,394,4216,4268,1627,2726,189
2021/4/6 03:00:00,189,53,392,4201,4276,1628,2726,189
2021/4/6 04:00:00,189,53,393,4187,4277,1625,2724,189
2021/4/6 05:00:00,199,55,453,4184,4274,1615,2723,199
2021/4/6 06:00:00,380,73,562,4182,4283,1610,2727,380
2021/4/6 07:00:00,607,389,1036,4195,4291,1625,2754,607
2021/4/6 08:00:00,865,504,1438,4227,4288,1630,2774,865
2021/4/6 09:00:00,908,595,1475,4237,4292,1628,2766,908
2021/4/6 10:00:00,896,600,1468,4319,4299,1632,2772,896
2021/4/6 11:00:00,895,607,1478,4357,4303,1633,2778,895
2021/4/6 12:00:00,857,551,1434,4321,4300,1630,2790,857
2021/4/6 13:00:00,892,631,1488,4314,4304,1633,2778,892
2021/4/6 14:00:00,885,637,1461,4358,4298,1631,2774,885
2021/4/6 15:00:00,879,625,1455,4368,4302,1635,2773,879
2021/4/6 16:00:00,861,557,1431,4362,4306,1635,2769,861
2021/4/6 17:00:00,742,367,1408,4321,4304,1636,2777,742
2021/4/6 18:00:00,461,349,1066,4287,4299,1637,2773,461
2021/4/6 19:00:00,306,287,836,4268,4299,1641,2766,306
2021/4/6 20:00:00,244,74,720,4272,4285,1632,2739,244
2021/4/6 21:00:00,220,61,615,4285,4283,1629,2733,220
2021/4/6 22:00:00,208,63,508,4274,4282,1630,2733,208
2021/4/6 23:00:00,200,58,435,4269,4279,1629,2733,200
2021/4/7 00:00:00,193,56,400,4253,4276,1628,2726,193
2021/4/7 01:00:00,191,55,393,4237,4270,1627,2723,191
2021/4/7 02:00:00,189,54,394,4216,4268,1627,2726,189
2021/4/7 03:00:00,189,53,392,4201,4276,1628,2726,189
2021/4/7 04:00:00,189,53,393,4187,4277,1625,2724,189
2021/4/7 05:00:00,199,55,453,4184,4274,1615,2723,199
2021/4/7 06:00:00,380,73,562,4182,4283,1610,2727,380
2021/4/7 07:00:00,607,389,1036,4195,4291,1625,2754,607
2021/4/7 08:00:00,865,504,1438,4227,4288,1630,2774,865
2021/4/7 09:00:00,908,595,1475,4237,4292,1628,2766,908
2021/4/7 10:00:00,896,600,1468,4319,4299,1632,2772,896
2021/4/7 11:00:00,895,607,1478,4357,4303,1633,2778,895
2021/4/7 12:00:00,857,551,1434,4321,4300,1630,2790,857
2021/4/7 13:00:00,892,631,1488,4314,4304,1633,2778,892
2021/4/7 14:00:00,885,637,1461,4358,4298,1631,2774,885
2021/4/7 15:00:00,879,625,1455,4368,4302,1635,2773,879
2021/4/7 16:00:00,861,557,1431,4362,4306,1635,2769,861
2021/4/7 17:00:00,742,367,1408,4321,4304,1636,2777,742
2021/4/7 18:00:00,461,349,1066,4287,4299,1637,2773,461
2021/4/7 19:00:00,306,287,836,4268,4299,1641,2766,306
2021/4/7 20:00:00,244,74,720,4272,4285,1632,2739,244
2021/4/7 21:00:00,220,61,615,4285,4283,1629,2733,220
2021/4/7 22:00:00,208,63,508,4274,4282,1630,2733,208
2021/4/7 23:00:00,200,58,435,4269,4279,1629,2733,200
2021/4/8 00:00:00,193,56,400,4253,4276,1628,2726,193
2021/4/8 01:00:00,191,55,393,4237,4270,1627,2723,191
2021/4/8 02:00:00,189,54,394,4216,4268,1627,2726,189
2021/4/8 03:00:00,189,53,392,4201,4276,1628,2726,189
2021/4/8 04:00:00,189,53,393,4187,4277,1625,2724,189
2021/4/8 05:00:00,199,55,453,4184,4274,1615,2723,199
2021/4/8 06:00:00,380,73,562,4182,4283,1610,2727,380
2021/4/8 07:00:00,607,389,1036,4195,4291,1625,2754,607
2021/4/8 08:00:00,865,504,1438,4227,4288,1630,2774,865
2021/4/8 09:00:00,908,595,1475,4237,4292,1628,2766,908
2021/4/8 10:00:00,896,600,1468,4319,4299,1632,2772,896
2021/4/8 11:00:00,895,607,1478,4357,4303,1633,2778,895
2021/4/8 12:00:00,857,551,1434,4321,4300,1630,2790,857
2021/4/8 13:00:00,892,631,1488,4314,4304,1633,2778,892
2021/4/8 14:00:00,885,637,1461,4358,4298,1631,2774,885
2021/4/8 15:00:00,879,625,1455,4368,4302,1635,2773,879
2021/4/8 16:00:00,861,557,1431,4362,4306,1635,2769,861
2021/4/8 17:00:00,742,367,1408,4321,4304,1636,2777,742
2021/4/8 18:00:00,461,349,1066,4287,4299,1637,2773,461
2021/4/8 19:00:00,306,287,836,4268,4299,1641,2766,306
2021/4/8 20:00:00,244,74,720,4272,4285,1632,2739,244
2021/4/8 21:00:00,220,61,615,4285,4283,1629,2733,220
2021/4/8 22:00:00,208,63,508,4274,4282,1630,2733,208
2021/4/8 23:00:00,200,58,435,4269,4279,1629,2733,200
2021/4/9 00:00:00,193,58,400,4253,4276,1628,2557,193
2021/4/9 01:00:00,191,55,393,4237,4270,1627,2553,191
2021/4/9 02:00:00,189,56,394,4216,4268,1627,2557,189
2021/4/9 03:00:00,189,54,392,4201,4276,1628,2570,189
2021/4/9 04:00:00,189,54,393,4187,4277,1625,2572,189
2021/4/9 05:00:00,199,56,453,4184,4274,1615,2571,199
2021/4/9 06:00:00,380,72,562,4182,4283,1610,2576,380
2021/4/9 07:00:00,607,358,1036,4195,4291,1625,2589,607
2021/4/9 08:00:00,865,461,1438,4227,4288,1630,2616,865
2021/4/9 09:00:00,908,545,1475,4237,4292,1628,2607,908
2021/4/9 10:00:00,896,546,1468,4319,4299,1632,2613,896
2021/4/9 11:00:00,895,553,1478,4357,4303,1633,2618,895
2021/4/9 12:00:00,857,514,1434,4321,4300,1630,2631,857
2021/4/9 13:00:00,892,565,1488,4314,4304,1633,2620,892
2021/4/9 14:00:00,885,572,1461,4358,4298,1631,2607,885
2021/4/9 15:00:00,879,547,1455,4368,4302,1635,2610,879
2021/4/9 16:00:00,861,457,1431,4362,4306,1635,2604,861
2021/4/9 17:00:00,742,138,1408,4321,4304,1636,2609,742
2021/4/9 18:00:00,461,123,1066,4287,4299,1637,2614,461
2021/4/9 19:00:00,306,107,836,4268,4299,1641,2610,306
2021/4/9 20:00:00,244,63,720,4272,4285,1632,2585,244
2021/4/9 21:00:00,220,59,615,4285,4283,1629,2582,220
2021/4/9 22:00:00,208,59,508,4274,4282,1630,2585,208
2021/4/9 23:00:00,200,57,435,4269,4279,1629,2581,200
2021/4/10 00:00:00,204,53,436,4253,4276,1628,2557,204
2021/4/10 01:00:00,203,51,430,4237,4270,1627,2553,203
2021/4/10 02:00:00,202,52,433,4216,4268,1627,2557,202
2021/4/10 03:00:00,201,51,432,4201,4276,1628,2570,201
2021/4/10 04:00:00,201,51,433,4187,4277,1625,2572,201
2021/4/10 05:00:00,203,51,444,4184,4274,1615,2571,203
2021/4/10 06:00:00,209,50,454,4182,4283,1610,2576,209
2021/4/10 07:00:00,211,53,536,4195,4291,1625,2589,211
2021/4/10 08:00:00,227,55,585,4227,4288,1630,2616,227
2021/4/10 09:00:00,241,57,567,4237,4292,1628,2607,241
2021/4/10 10:00:00,244,59,579,4319,4299,1632,2613,244
2021/4/10 11:00:00,241,59,611,4357,4303,1633,2618,241
2021/4/10 12:00:00,240,60,627,4321,4300,1630,2631,240
2021/4/10 13:00:00,239,60,606,4314,4304,1633,2620,239
2021/4/10 14:00:00,241,60,645,4358,4298,1631,2607,241
2021/4/10 15:00:00,240,60,604,4368,4302,1635,2610,240
2021/4/10 16:00:00,233,59,594,4362,4306,1635,2604,233
2021/4/10 17:00:00,227,56,632,4321,4304,1636,2609,227
2021/4/10 18:00:00,223,54,578,4287,4299,1637,2614,223
2021/4/10 19:00:00,219,53,555,4268,4299,1641,2610,219
2021/4/10 20:00:00,212,53,539,4272,4285,1632,2585,212
2021/4/10 21:00:00,211,53,532,4285,4283,1629,2582,211
2021/4/10 22:00:00,208,53,480,4274,4282,1630,2585,208
2021/4/10 23:00:00,206,52,469,4269,4279,1629,2581,206
2021/4/11 00:00:00,204,53,436,4253,4276,1628,2726,204
2021/4/11 01:00:00,203,51,430,4237,4270,1627,2723,203
2021/4/11 02:00:00,202,52,433,4216,4268,1627,2726,202
2021/4/11 03:00:00,201,51,432,4201,4276,1628,2726,201
2021/4/11 04:00:00,201,51,433,4187,4277,1625,2724,201
2021/4/11 05:00:00,203,51,444,4184,4274,1615,2723,203
2021/4/11 06:00:00,209,50,454,4182,4283,1610,2727,209
2021/4/11 07:00:00,211,53,536,4195,4291,1625,2754,211
2021/4/11 08:00:00,227,55,585,4227,4288,1630,2774,227
2021/4/11 09:00:00,241,57,567,4237,4292,1628,2766,241
2021/4/11 10:00:00,244,59,579,4319,4299,1632,2772,244
2021/4/11 11:00:00,241,59,611,4357,4303,1633,2778,241
2021/4/11 12:00:00,240,60,627,4321,4300,1630,2790,240
2021/4/11 13:00:00,239,60,606,4314,4304,1633,2778,239
2021/4/11 14:00:00,241,60,645,4358,4298,1631,2774,241
2021/4/11 15:00:00,240,60,604,4368,4302,1635,2773,240
2021/4/11 16:00:00,233,59,594,4362,4306,1635,2769,233
2021/4/11 17:00:00,227,56,632,4321,4304,1636,2777,227
2021/4/11 18:00:00,223,54,578,4287,4299,1637,2773,223
2021/4/11 19:00:00,219,53,555,4268,4299,1641,2766,219
2021/4/11 20:00:00,212,53,539,4272,4285,1632,2739,212
2021/4/11 21:00:00,211,53,532,4285,4283,1629,2733,211
2021/4/11 22:00:00,208,53,480,4274,4282,1630,2733,208
2021/4/11 23:00:00,206,52,469,4269,4279,1629,2733,206
2021/4/12 00:00:00,193,56,400,4253,4276,1628,2726,193
2021/4/12 01:00:00,191,55,393,4237,4270,1627,2723,191
2021/4/12 02:00:00,189,54,394,4216,4268,1627,2726,189
2021/4/12 03:00:00,189,53,392,4201,4276,1628,2726,189
2021/4/12 04:00:00,189,53,393,4187,4277,1625,2724,189
2021/4/12 05:00:00,199,55,453,4184,4274,1615,2723,199
2021/4/12 06:00:00,380,73,562,4182,4283,1610,2727,380
2021/4/12 07:00:00,607,389,1036,4195,4291,1625,2754,607
2021/4/12 08:00:00,865,504,1438,4227,4288,1630,2774,865
2021/4/12 09:00:00,908,595,1475,4237,4292,1628,2766,908
2021/4/12 10:00:00,896,600,1468,4319,4299,1632,2772,896
2021/4/12 11:00:00,895,607,1478,4357,4303,1633,2778,895
2021/4/12 12:00:00,857,551,1434,4321,4300,1630,2790,857
2021/4/12 13:00:00,892,631,1488,4314,4304,1633,2778,892
2021/4/12 14:00:00,885,637,1461,4358,4298,1631,2774,885
2021/4/12 15:00:00,879,625,1455,4368,4302,1635,2773,879
2021/4/12 16:00:00,861,557,1431,4362,4306,1635,2769,861
2021/4/12 17:00:00,742,367,1408,4321,4304,1636,2777,742
2021/4/12 18:00:00,461,349,1066,4287,4299,1637,2773,461
2021/4/12 19:00:00,306,287,836,4268,4299,1641,2766,306
2021/4/12 20:00:00,244,74,720,4272,4285,1632,2739,244
2021/4/12 21:00:00,220,61,615,4285,4283,1629,2733,220
2021/4/12 22:00:00,208,63,508,4274,4282,1630,2733,208
2021/4/12 23:00:00,200,58,435,4269,4279,1629,2733,200
2021/4/13 00:00:00,193,56,400,4253,4476,1628,2726,193
2021/4/13 01:00:00,191,55,393,4237,4469,1627,2723,191
2021/4/13 02:00:00,189,54,394,4216,4464,1627,2726,189
2021/4/13 03:00:00,189,53,392,4201,4467,1628,2726,189
2021/4/13 04:00:00,189,53,393,4187,4469,1625,2724,189
2021/4/13 05:00:00,199,55,453,4184,4465,1615,2723,199
2021/4/13 06:00:00,380,73,562,4182,4475,1610,2727,380
2021/4/13 07:00:00,607,389,1036,4195,4486,1625,2754,607
2021/4/13 08:00:00,865,504,1438,4227,4491,1630,2774,865
2021/4/13 09:00:00,908,595,1475,4237,4497,1628,2766,908
2021/4/13 10:00:00,896,600,1468,4319,4504,1632,2772,896
2021/4/13 11:00:00,895,607,1478,4357,4506,1633,2778,895
2021/4/13 12:00:00,857,551,1434,4321,4506,1630,2790,857
2021/4/13 13:00:00,892,631,1488,4314,4512,1633,2778,892
2021/4/13 14:00:00,885,637,1461,4358,4512,1631,2774,885
2021/4/13 15:00:00,879,625,1455,4368,4519,1635,2773,879
2021/4/13 16:00:00,861,557,1431,4362,4523,1635,2769,861
2021/4/13 17:00:00,742,367,1408,4321,4520,1636,2777,742
2021/4/13 18:00:00,461,349,1066,4287,4512,1637,2773,461
2021/4/13 19:00:00,306,287,836,4268,4509,1641,2766,306
2021/4/13 20:00:00,244,74,720,4272,4492,1632,2739,244
2021/4/13 21:00:00,220,61,615,4285,4489,1629,2733,220
2021/4/13 22:00:00,208,63,508,4274,4488,1630,2733,208
2021/4/13 23:00:00,200,58,435,4269,4482,1629,2733,200
2021/4/14 00:00:00,193,56,400,4253,4276,1628,2726,193
2021/4/14 01:00:00,191,55,393,4237,4270,1627,2723,191
2021/4/14 02:00:00,189,54,394,4216,4268,1627,2726,189
2021/4/14 03:00:00,189,53,392,4201,4276,1628,2726,189
2021/4/14 04:00:00,189,53,393,4187,4277,1625,2724,189
2021/4/14 05:00:00,199,55,453,4184,4274,1615,2723,199
2021/4/14 06:00:00,380,73,562,4182,4283,1610,2727,380
2021/4/14 07:00:00,607,389,1036,4195,4291,1625,2754,607
2021/4/14 08:00:00,865,504,1438,4227,4288,1630,2774,865
2021/4/14 09:00:00,908,595,1475,4237,4292,1628,2766,908
2021/4/14 10:00:00,896,600,1468,4319,4299,1632,2772,896
2021/4/14 11:00:00,895,607,1478,4357,4303,1633,2778,895
2021/4/14 12:00:00,857,551,1434,4321,4300,1630,2790,857
2021/4/14 13:00:00,892,631,1488,4314,4304,1633,2778,892
2021/4/14 14:00:00,885,637,1461,4358,4298,1631,2774,885
2021/4/14 15:00:00,879,625,1455,4368,4302,1635,2773,879
2021/4/14 16:00:00,861,557,1431,4362,4306,1635,2769,861
2021/4/14 17:00:00,742,367,1408,4321,4304,1636,2777,742
2021/4/14 18:00:00,461,349,1066,4287,4299,1637,2773,461
2021/4/14 19:00:00,306,287,836,4268,4299,1641,2766,306
2021/4/14 20:00:00,244,74,720,4272,4285,1632,2739,244
2021/4/14 21:00:00,220,61,615,4285,4283,1629,2733,220
2021/4/14 22:00:00,208,63,508,4274,4282,1630,2733,208
2021/4/14 23:00:00,200,58,435,4269,4279,1629,2733,200
2021/4/15 00:00:00,193,56,400,4253,4276,1628,2726,193
2021/4/15 01:00:00,191,55,393,4237,4270,1627,2723,191
2021/4/15 02:00:00,189,54,394,4216,4268,1627,2726,189
2021/4/15 03:00:00,189,53,392,4201,4276,1628,2726,189
2021/4/15 04:00:00,189,53,393,4187,4277,1625,2724,189
2021/4/15 05:00:00,199,55,453,4184,4274,1615,2723,199
2021/4/15 06:00:00,380,73,562,4182,4283,1610,2727,380
2021/4/15 07:00:00,607,389,1036,4195,4291,1625,2754,607
2021/4/15 08:00:00,865,504,1438,4227,4288,1630,2774,865
2021/4/15 09:00:00,908,595,1475,4237,4292,1628,2766,908
2021/4/15 10:00:00,896,600,1468,4319,4299,1632,2772,896
2021/4/15 11:00:00,895,607,1478,4357,4303,1633,2778,895
2021/4/15 12:00:00,857,551,1434,4321,4300,1630,2790,857
2021/4/15 13:00:00,892,631,1488,4314,4304,1633,2778,892
2021/4/15 14:00:00,885,637,1461,4358,4298,1631,2774,885
2021/4/15 15:00:00,879,625,1455,4368,4302,1635,2773,879
2021/4/15 16:00:00,861,557,1431,4362,4306,1635,2769,861
2021/4/15 17:00:00,742,367,1408,4321,4304,1636,2777,742
2021/4/15 18:00:00,461,349,1066,4287,4299,1637,2773,461
2021/4/15 19:00:00,306,287,836,4268,4299,1641,2766,306
2021/4/15 20:00:00,244,74,720,4272,4285,1632,2739,244
2021/4/15 21:00:00,220,61,615,4285,4283,1629,2733,220
2021/4/15 22:00:00,208,63,508,4274,4282,1630,2733,208
2021/4/15 23:00:00,200,58,435,4269,4279,1629,2733,200
2021/4/16 00:00:00,193,58,400,4253,4276,1628,2726,193
2021/4/16 01:00:00,191,55,393,4237,4270,1627,2723,191
2021/4/16 02:00:00,189,56,394,4216,4268,1627,2726,189
2021/4/16 03:00:00,189,54,392,4201,4276,1628,2726,189
2021/4/16 04:00:00,189,54,393,4187,4277,1625,2724,189
2021/4/16 05:00:00,199,56,453,4184,4274,1615,2723,199
2021/4/16 06:00:00,380,72,562,4182,4283,1610,2727,380
2021/4/16 07:00:00,607,358,1036,4195,4291,1625,2754,607
2021/4/16 08:00:00,865,461,1438,4227,4288,1630,2774,865
2021/4/16 09:00:00,908,545,1475,4237,4292,1628,2766,908
2021/4/16 10:00:00,896,546,1468,4319,4299,1632,2772,896
2021/4/16 11:00:00,895,553,1478,4357,4303,1633,2778,895
2021/4/16 12:00:00,857,514,1434,4321,4300,1630,2790,857
2021/4/16 13:00:00,892,565,1488,4314,4304,1633,2778,892
2021/4/16 14:00:00,885,572,1461,4358,4298,1631,2774,885
2021/4/16 15:00:00,879,547,1455,4368,4302,1635,2773,879
2021/4/16 16:00:00,861,457,1431,4362,4306,1635,2769,861
2021/4/16 17:00:00,742,138,1408,4321,4304,1636,2777,742
2021/4/16 18:00:00,461,123,1066,4287,4299,1637,2773,461
2021/4/16 19:00:00,306,107,836,4268,4299,1641,2766,306
2021/4/16 20:00:00,244,63,720,4272,4285,1632,2739,244
2021/4/16 21:00:00,220,59,615,4285,4283,1629,2733,220
2021/4/16 22:00:00,208,59,508,4274,4282,1630,2733,208
2021/4/16 23:00:00,200,57,435,4269,4279,1629,2733,200
2021/4/17 00:00:00,204,53,436,4253,4276,1628,2557,204
2021/4/17 01:00:00,203,51,430,4237,4270,1627,2553,203
2021/4/17 02:00:00,202,52,433,4216,4268,1627,2557,202
2021/4/17 03:00:00,201,51,432,4201,4276,1628,2570,201
2021/4/17 04:00:00,201,51,433,4187,4277,1625,2572,201
2021/4/17 05:00:00,203,51,444,4184,4274,1615,2571,203
2021/4/17 06:00:00,209,50,454,4182,4283,1610,2576,209
2021/4/17 07:00:00,211,53,536,4195,4291,1625,2589,211
2021/4/17 08:00:00,227,55,585,4227,4288,1630,2616,227
2021/4/17 09:00:00,241,57,567,4237,4292,1628,2607,241
2021/4/17 10:00:00,244,59,579,4319,4299,1632,2613,244
2021/4/17 11:00:00,241,59,611,4357,4303,1633,2618,241
2021/4/17 12:00:00,240,60,627,4321,4300,1630,2631,240
2021/4/17 13:00:00,239,60,606,4314,4304,1633,2620,239
2021/4/17 14:00:00,241,60,645,4358,4298,1631,2607,241
2021/4/17 15:00:00,240,60,604,4368,4302,1635,2610,240
2021/4/17 16:00:00,233,59,594,4362,4306,1635,2604,233
2021/4/17 17:00:00,227,56,632,4321,4304,1636,2609,227
2021/4/17 18:00:00,223,54,578,4287,4299,1637,2614,223
2021/4/17 19:00:00,219,53,555,4268,4299,1641,2610,219
2021/4/17 20:00:00,212,53,539,4272,4285,1632,2585,212
2021/4/17 21:00:00,211,53,532,4285,4283,1629,2582,211
2021/4/17 22:00:00,208,53,480,4274,4282,1630,2585,208
2021/4/17 23:00:00,206,52,469,4269,4279,1629,2581,206
2021/4/18 00:00:00,204,53,436,4253,4276,1628,2557,204
2021/4/18 01:00:00,203,51,430,4237,4270,1627,2553,203
2021/4/18 02:00:00,202,52,433,4216,4268,1627,2557,202
2021/4/18 03:00:00,201,51,432,4201,4276,1628,2570,201
2021/4/18 04:00:00,201,51,433,4187,4277,1625,2572,201
2021/4/18 05:00:00,203,51,444,4184,4274,1615,2571,203
2021/4/18 06:00:00,209,50,454,4182,4283,1610,2576,209
2021/4/18 07:00:00,211,53,536,4195,4291,1625,2589,211
2021/4/18 08:00:00,227,55,585,4227,4288,1630,2616,227
2021/4/18 09:00:00,241,57,567,4237,4292,1628,2607,241
2021/4/18 10:00:00,244,59,579,4319,4299,1632,2613,244
2021/4/18 11:00:00,241,59,611,4357,4303,1633,2618,241
2021/4/18 12:00:00,240,60,627,4321,4300,1630,2631,240
2021/4/18 13:00:00,239,60,606,4314,4304,1633,2620,239
2021/4/18 14:00:00,241,60,645,4358,4298,1631,2607,241
2021/4/18 15:00:00,240,60,604,4368,4302,1635,2610,240
2021/4/18 16:00:00,233,59,594,4362,4306,1635,2604,233
2021/4/18 17:00:00,227,56,632,4321,4304,1636,2609,227
2021/4/18 18:00:00,223,54,578,4287,4299,1637,2614,223
2021/4/18 19:00:00,219,53,555,4268,4299,1641,2610,219
2021/4/18 20:00:00,212,53,539,4272,4285,1632,2585,212
2021/4/18 21:00:00,211,53,532,4285,4283,1629,2582,211
2021/4/18 22:00:00,208,53,480,4274,4282,1630,2585,208
2021/4/18 23:00:00,206,52,469,4269,4279,1629,2581,206
2021/4/19 00:00:00,193,56,400,4253,4276,1628,2726,193
2021/4/19 01:00:00,191,55,393,4237,4270,1627,2723,191
2021/4/19 02:00:00,189,54,394,4216,4268,1627,2726,189
2021/4/19 03:00:00,189,53,392,4201,4276,1628,2726,189
2021/4/19 04:00:00,189,53,393,4187,4277,1625,2724,189
2021/4/19 05:00:00,199,55,453,4184,4274,1615,2723,199
