時間,用戶1,用戶2,用戶3,用戶4,用戶5,用戶6,用戶7,用戶8
2021/03/02 00:00:00,193,56,400,4014,4722,1628,2557,193
2021/03/02 01:00:00,191,55,393,3997,4712,1627,2553,191
2021/03/02 02:00:00,189,54,394,3974,4704,1627,2557,189
2021/03/02 03:00:00,189,53,392,3961,4718,1628,2570,189
2021/03/02 04:00:00,189,53,393,3952,4729,1625,2572,189
2021/03/02 05:00:00,199,55,453,3944,4720,1615,2571,199
2021/03/02 06:00:00,380,73,562,3943,4744,1610,2576,380
2021/03/02 07:00:00,607,389,1036,3954,4753,1625,2589,607
2021/03/02 08:00:00,865,504,1438,3976,4751,1630,2616,865
2021/03/02 09:00:00,908,595,1475,4015,4767,1628,2607,908
2021/03/02 10:00:00,896,600,1468,4031,4770,1632,2613,896
2021/03/02 11:00:00,895,607,1478,4034,4768,1633,2618,895
2021/03/02 12:00:00,857,551,1434,4037,4779,1630,2631,857
2021/03/02 13:00:00,892,631,1488,4044,4775,1633,2620,892
2021/03/02 14:00:00,885,637,1461,4054,4780,1631,2607,885
2021/03/02 15:00:00,879,625,1455,4067,4782,1635,2610,879
2021/03/02 16:00:00,861,557,1431,4070,4788,1635,2604,861
2021/03/02 17:00:00,742,367,1408,4062,4795,1636,2609,742
2021/03/02 18:00:00,461,349,1066,4030,4791,1637,2614,461
2021/03/02 19:00:00,306,287,836,4023,4786,1641,2610,306
2021/03/02 20:00:00,244,74,720,4030,4753,1632,2585,244
2021/03/02 21:00:00,220,61,615,4047,4733,1629,2582,220
2021/03/02 22:00:00,208,63,508,4037,4722,1630,2585,208
2021/03/02 23:00:00,200,58,435,4029,4718,1629,2581,200
2021/03/03 00:00:00,193,56,400,4014,4722,1628,2557,193
2021/03/03 01:00:00,191,55,393,3997,4712,1627,2553,191
2021/03/03 02:00:00,189,54,394,3974,4704,1627,2557,189
2021/03/03 03:00:00,189,53,392,3961,4718,1628,2570,189
2021/03/03 04:00:00,189,53,393,3952,4729,1625,2572,189
2021/03/03 05:00:00,199,55,453,3944,4720,1615,2571,199
2021/03/03 06:00:00,380,73,562,3943,4744,1610,2576,380
2021/03/03 07:00:00,607,389,1036,3954,4753,1625,2589,607
2021/03/03 08:00:00,865,504,1438,3976,4751,1630,2616,865
2021/03/03 09:00:00,908,595,1475,4015,4767,1628,2607,908
2021/03/03 10:00:00,896,600,1468,4031,4770,1632,2613,896
2021/03/03 11:00:00,895,607,1478,4034,4768,1633,2618,895
2021/03/03 12:00:00,857,551,1434,4037,4779,1630,2631,857
2021/03/03 13:00:00,892,631,1488,4044,4775,1633,2620,892
2021/03/03 14:00:00,885,637,1461,4054,4780,1631,2607,885
2021/03/03 15:00:00,879,625,1455,4067,4782,1635,2610,879
2021/03/03 16:00:00,861,557,1431,4070,4788,1635,2604,861
2021/03/03 17:00:00,742,367,1408,4062,4795,1636,2609,742
2021/03/03 18:00:00,461,349,1066,4030,4791,1637,2614,461
2021/03/03 19:00:00,306,287,836,4023,4786,1641,2610,306
2021/03/03 20:00:00,244,74,720,4030,4753,1632,2585,244
2021/03/03 21:00:00,220,61,615,4047,4733,1629,2582,220
2021/03/03 22:00:00,208,63,508,4037,4722,1630,2585,208
2021/03/03 23:00:00,200,58,435,4029,4718,1629,2581,200
2021/03/04 00:00:00,193,56,400,4014,4722,1628,2557,193
2021/03/04 01:00:00,191,55,393,3997,4712,1627,2553,191
2021/03/04 02:00:00,189,54,394,3974,4704,1627,2557,189
2021/03/04 03:00:00,189,53,392,3961,4718,1628,2570,189
2021/03/04 04:00:00,189,53,393,3952,4729,1625,2572,189
2021/03/04 05:00:00,199,55,453,3944,4720,1615,2571,199
2021/03/04 06:00:00,380,73,562,3943,4744,1610,2576,380
2021/03/04 07:00:00,607,389,1036,3954,4753,1625,2589,607
2021/03/04 08:00:00,865,504,1438,3976,4751,1630,2616,865
2021/03/04 09:00:00,908,595,1475,4015,4767,1628,2607,908
2021/03/04 10:00:00,896,600,1468,4031,4770,1632,2613,896
2021/03/04 11:00:00,895,607,1478,4034,4768,1633,2618,895
2021/03/04 12:00:00,857,551,1434,4037,4779,1630,2631,857
2021/03/04 13:00:00,892,631,1488,4044,4775,1633,2620,892
2021/03/04 14:00:00,885,637,1461,4054,4780,1631,2607,885
2021/03/04 15:00:00,879,625,1455,4067,4782,1635,2610,879
2021/03/04 16:00:00,861,557,1431,4070,4788,1635,2604,861
2021/03/04 17:00:00,742,367,1408,4062,4795,1636,2609,742
2021/03/04 18:00:00,461,349,1066,4030,4791,1637,2614,461
2021/03/04 19:00:00,306,287,836,4023,4786,1641,2610,306
2021/03/04 20:00:00,244,74,720,4030,4753,1632,2585,244
2021/03/04 21:00:00,220,61,615,4047,4733,1629,2582,220
2021/03/04 22:00:00,208,63,508,4037,4722,1630,2585,208
2021/03/04 23:00:00,200,58,435,4029,4718,1629,2581,200
2021/03/05 00:00:00,193,56,400,4014,4722,1628,2557,193
2021/03/05 01:00:00,191,55,393,3997,4712,1627,2553,191
2021/03/05 02:00:00,189,54,394,3974,4704,1627,2557,189
2021/03/05 03:00:00,189,53,392,3961,4718,1628,2570,189
2021/03/05 04:00:00,189,53,393,3952,4729,1625,2572,189
2021/03/05 05:00:00,199,55,453,3944,4720,1615,2571,199
2021/03/05 06:00:00,380,73,562,3943,4744,1610,2576,380
2021/03/05 07:00:00,607,389,1036,3954,4753,1625,2589,607
2021/03/05 08:00:00,865,504,1438,3976,4751,1630,2616,865
2021/03/05 09:00:00,908,595,1475,4015,4767,1628,2607,908
2021/03/05 10:00:00,896,600,1468,4031,4770,1632,2613,896
2021/03/05 11:00:00,895,607,1478,4034,4768,1633,2618,895
2021/03/05 12:00:00,857,551,1434,4037,4779,1630,2631,857
2021/03/05 13:00:00,892,631,1488,4044,4775,1633,2620,892
2021/03/05 14:00:00,885,637,1461,4054,4780,1631,2607,885
2021/03/05 15:00:00,879,625,1455,4067,4782,1635,2610,879
2021/03/05 16:00:00,861,557,1431,4070,4788,1635,2604,861
2021/03/05 17:00:00,742,367,1408,4062,4795,1636,2609,742
2021/03/05 18:00:00,461,349,1066,4030,4791,1637,2614,461
2021/03/05 19:00:00,306,287,836,4023,4786,1641,2610,306
2021/03/05 20:00:00,244,74,720,4030,4753,1632,2585,244
2021/03/05 21:00:00,220,61,615,4047,4733,1629,2582,220
2021/03/05 22:00:00,208,63,508,4037,4722,1630,2585,208
2021/03/05 23:00:00,200,58,435,4029,4718,1629,2581,200
2021/03/06 00:00:00,204,53,436,4014,4722,1628,2507,204
2021/03/06 01:00:00,203,51,430,3997,4712,1627,2440,203
2021/03/06 02:00:00,202,52,433,3974,4704,1627,2354,202
2021/03/06 03:00:00,201,51,432,3961,4718,1628,2334,201
2021/03/06 04:00:00,201,51,433,3952,4729,1625,2323,201
2021/03/06 05:00:00,203,51,444,3944,4720,1615,2320,203
2021/03/06 06:00:00,209,50,454,3943,4744,1610,1531,209
2021/03/06 07:00:00,211,53,536,3954,4753,1625,249,211
2021/03/06 08:00:00,227,55,585,3976,4751,1630,0,227
2021/03/06 09:00:00,241,57,567,4015,4767,1628,0,241
2021/03/06 10:00:00,244,59,579,4031,4770,1632,0,244
2021/03/06 11:00:00,241,59,611,4034,4768,1633,0,241
2021/03/06 12:00:00,240,60,627,4037,4779,1630,0,240
2021/03/06 13:00:00,239,60,606,4044,4775,1633,0,239
2021/03/06 14:00:00,241,60,645,4054,4780,1631,0,241
2021/03/06 15:00:00,240,60,604,4067,4782,1635,0,240
2021/03/06 16:00:00,233,59,594,4070,4788,1635,0,233
2021/03/06 17:00:00,227,56,632,4062,4795,1636,0,227
2021/03/06 18:00:00,223,54,578,4030,4791,1637,229,223
2021/03/06 19:00:00,219,53,555,4023,4786,1641,253,219
2021/03/06 20:00:00,212,53,539,4030,4753,1632,327,212
2021/03/06 21:00:00,211,53,532,4047,4733,1629,385,211
2021/03/06 22:00:00,208,53,480,4037,4722,1630,490,208
2021/03/06 23:00:00,206,52,469,4029,4718,1629,615,206
2021/03/07 00:00:00,204,53,436,4014,4578,1628,2557,204
2021/03/07 01:00:00,203,51,430,3997,4574,1627,2553,203
2021/03/07 02:00:00,202,52,433,3974,4573,1627,2557,202
2021/03/07 03:00:00,201,51,432,3961,4579,1628,2570,201
2021/03/07 04:00:00,201,51,433,3952,4577,1625,2572,201
2021/03/07 05:00:00,203,51,444,3944,4577,1615,2571,203
2021/03/07 06:00:00,209,50,454,3943,4584,1610,2576,209
2021/03/07 07:00:00,211,53,536,3954,4593,1625,2589,211
2021/03/07 08:00:00,227,55,585,3976,4600,1630,2616,227
2021/03/07 09:00:00,241,57,567,4015,4603,1628,2607,241
2021/03/07 10:00:00,244,59,579,4031,4611,1632,2613,244
2021/03/07 11:00:00,241,59,611,4034,4620,1633,2618,241
2021/03/07 12:00:00,240,60,627,4037,4617,1630,2631,240
2021/03/07 13:00:00,239,60,606,4044,4624,1633,2620,239
2021/03/07 14:00:00,241,60,645,4054,4623,1631,2607,241
2021/03/07 15:00:00,240,60,604,4067,4634,1635,2610,240
2021/03/07 16:00:00,233,59,594,4070,4642,1635,2604,233
2021/03/07 17:00:00,227,56,632,4062,4636,1636,2609,227
2021/03/07 18:00:00,223,54,578,4030,4630,1637,2614,223
2021/03/07 19:00:00,219,53,555,4023,4623,1641,2610,219
2021/03/07 20:00:00,212,53,539,4030,4606,1632,2585,212
2021/03/07 21:00:00,211,53,532,4047,4595,1629,2582,211
2021/03/07 22:00:00,208,53,480,4037,4593,1630,2585,208
2021/03/07 23:00:00,206,52,469,4029,4591,1629,2581,206
2021/03/08 00:00:00,193,56,400,4014,4578,1628,2557,193
2021/03/08 01:00:00,191,55,393,3997,4574,1627,2553,191
2021/03/08 02:00:00,189,54,394,3974,4573,1627,2557,189
2021/03/08 03:00:00,189,53,392,3961,4579,1628,2570,189
2021/03/08 04:00:00,189,53,393,3952,4577,1625,2572,189
2021/03/08 05:00:00,199,55,453,3944,4577,1615,2571,199
2021/03/08 06:00:00,380,73,562,3943,4584,1610,2576,380
2021/03/08 07:00:00,607,389,1036,3954,4593,1625,2589,607
2021/03/08 08:00:00,865,504,1438,3976,4600,1630,2616,865
2021/03/08 09:00:00,908,595,1475,4015,4603,1628,2607,908
2021/03/08 10:00:00,896,600,1468,4031,4611,1632,2613,896
2021/03/08 11:00:00,895,607,1478,4034,4620,1633,2618,895
2021/03/08 12:00:00,857,551,1434,4037,4617,1630,2631,857
2021/03/08 13:00:00,892,631,1488,4044,4624,1633,2620,892
2021/03/08 14:00:00,885,637,1461,4054,4623,1631,2607,885
2021/03/08 15:00:00,879,625,1455,4067,4634,1635,2610,879
2021/03/08 16:00:00,861,557,1431,4070,4642,1635,2604,861
2021/03/08 17:00:00,742,367,1408,4062,4636,1636,2609,742
2021/03/08 18:00:00,461,349,1066,4030,4630,1637,2614,461
2021/03/08 19:00:00,306,287,836,4023,4623,1641,2610,306
2021/03/08 20:00:00,244,74,720,4030,4606,1632,2585,244
2021/03/08 21:00:00,220,61,615,4047,4595,1629,2582,220
2021/03/08 22:00:00,208,63,508,4037,4593,1630,2585,208
2021/03/08 23:00:00,200,58,435,4029,4591,1629,2581,200
2021/03/09 00:00:00,193,56,400,4014,4722,1628,2557,193
2021/03/09 01:00:00,191,55,393,3997,4712,1627,2553,191
2021/03/09 02:00:00,189,54,394,3974,4704,1627,2557,189
2021/03/09 03:00:00,189,53,392,3961,4718,1628,2570,189
2021/03/09 04:00:00,189,53,393,3952,4729,1625,2572,189
2021/03/09 05:00:00,199,55,453,3944,4720,1615,2571,199
2021/03/09 06:00:00,380,73,562,3943,4744,1610,2576,380
2021/03/09 07:00:00,607,389,1036,3954,4753,1625,2589,607
2021/03/09 08:00:00,865,504,1438,3976,4751,1630,2616,865
2021/03/09 09:00:00,908,595,1475,4015,4767,1628,2607,908
2021/03/09 10:00:00,896,600,1468,4031,4770,1632,2613,896
2021/03/09 11:00:00,895,607,1478,4034,4768,1633,2618,895
2021/03/09 12:00:00,857,551,1434,4037,4779,1630,2631,857
2021/03/09 13:00:00,892,631,1488,4044,4775,1633,2620,892
2021/03/09 14:00:00,885,637,1461,4054,4780,1631,2607,885
2021/03/09 15:00:00,879,625,1455,4067,4782,1635,2610,879
2021/03/09 16:00:00,861,557,1431,4070,4788,1635,2604,861
2021/03/09 17:00:00,742,367,1408,4062,4795,1636,2609,742
2021/03/09 18:00:00,461,349,1066,4030,4791,1637,2614,461
2021/03/09 19:00:00,306,287,836,4023,4786,1641,2610,306
2021/03/09 20:00:00,244,74,720,4030,4753,1632,2585,244
2021/03/09 21:00:00,220,61,615,4047,4733,1629,2582,220
2021/03/09 22:00:00,208,63,508,4037,4722,1630,2585,208
2021/03/09 23:00:00,200,58,435,4029,4718,1629,2581,200
2021/03/10 00:00:00,193,56,400,4014,4722,1628,2557,193
2021/03/10 01:00:00,191,55,393,3997,4712,1627,2553,191
2021/03/10 02:00:00,189,54,394,3974,4704,1627,2557,189
2021/03/10 03:00:00,189,53,392,3961,4718,1628,2570,189
2021/03/10 04:00:00,189,53,393,3952,4729,1625,2572,189
2021/03/10 05:00:00,199,55,453,3944,4720,1615,2571,199
2021/03/10 06:00:00,380,73,562,3943,4744,1610,2576,380
2021/03/10 07:00:00,607,389,1036,3954,4753,1625,2589,607
2021/03/10 08:00:00,865,504,1438,3976,4751,1630,2616,865
2021/03/10 09:00:00,908,595,1475,4015,4767,1628,2607,908
2021/03/10 10:00:00,896,600,1468,4031,4770,1632,2613,896
2021/03/10 11:00:00,895,607,1478,4034,4768,1633,2618,895
2021/03/10 12:00:00,857,551,1434,4037,4779,1630,2631,857
2021/03/10 13:00:00,892,631,1488,4044,4775,1633,2620,892
2021/03/10 14:00:00,885,637,1461,4054,4780,1631,2607,885
2021/03/10 15:00:00,879,625,1455,4067,4782,1635,2610,879
2021/03/10 16:00:00,861,557,1431,4070,4788,1635,2604,861
2021/03/10 17:00:00,742,367,1408,4062,4795,1636,2609,742
2021/03/10 18:00:00,461,349,1066,4030,4791,1637,2614,461
2021/03/10 19:00:00,306,287,836,4023,4786,1641,2610,306
2021/03/10 20:00:00,244,74,720,4030,4753,1632,2585,244
2021/03/10 21:00:00,220,61,615,4047,4733,1629,2582,220
2021/03/10 22:00:00,208,63,508,4037,4722,1630,2585,208
2021/03/10 23:00:00,200,58,435,4029,4718,1629,2581,200
2021/03/11 00:00:00,193,56,400,4014,4722,1628,2557,193
2021/03/11 01:00:00,191,55,393,3997,4712,1627,2553,191
2021/03/11 02:00:00,189,54,394,3974,4704,1627,2557,189
2021/03/11 03:00:00,189,53,392,3961,4718,1628,2570,189
2021/03/11 04:00:00,189,53,393,3952,4729,1625,2572,189
2021/03/11 05:00:00,199,55,453,3944,4720,1615,2571,199
2021/03/11 06:00:00,380,73,562,3943,4744,1610,2576,380
2021/03/11 07:00:00,607,389,1036,3954,4753,1625,2589,607
2021/03/11 08:00:00,865,504,1438,3976,4751,1630,2616,865
2021/03/11 09:00:00,908,595,1475,4015,4767,1628,2607,908
2021/03/11 10:00:00,896,600,1468,4031,4770,1632,2613,896
2021/03/11 11:00:00,895,607,1478,4034,4768,1633,2618,895
2021/03/11 12:00:00,857,551,1434,4037,4779,1630,2631,857
2021/03/11 13:00:00,892,631,1488,4044,4775,1633,2620,892
2021/03/11 14:00:00,885,637,1461,4054,4780,1631,2607,885
2021/03/11 15:00:00,879,625,1455,4067,4782,1635,2610,879
2021/03/11 16:00:00,861,557,1431,4070,4788,1635,2604,861
2021/03/11 17:00:00,742,367,1408,4062,4795,1636,2609,742
2021/03/11 18:00:00,461,349,1066,4030,4791,1637,2614,461
2021/03/11 19:00:00,306,287,836,4023,4786,1641,2610,306
2021/03/11 20:00:00,244,74,720,4030,4753,1632,2585,244
2021/03/11 21:00:00,220,61,615,4047,4733,1629,2582,220
2021/03/11 22:00:00,208,63,508,4037,4722,1630,2585,208
2021/03/11 23:00:00,200,58,435,4029,4718,1629,2581,200
2021/03/12 00:00:00,193,58,400,4253,4722,1628,2557,193
2021/03/12 01:00:00,191,55,393,4237,4712,1627,2553,191
2021/03/12 02:00:00,189,56,394,4216,4704,1627,2557,189
2021/03/12 03:00:00,189,54,392,4201,4718,1628,2570,189
2021/03/12 04:00:00,189,54,393,4187,4729,1625,2572,189
2021/03/12 05:00:00,199,56,453,4184,4720,1615,2571,199
2021/03/12 06:00:00,380,72,562,4182,4744,1610,2576,380
2021/03/12 07:00:00,607,358,1036,4195,4753,1625,2589,607
2021/03/12 08:00:00,865,461,1438,4227,4751,1630,2616,865
2021/03/12 09:00:00,908,545,1475,4237,4767,1628,2607,908
2021/03/12 10:00:00,896,546,1468,4319,4770,1632,2613,896
2021/03/12 11:00:00,895,553,1478,4357,4768,1633,2618,895
2021/03/12 12:00:00,857,514,1434,4321,4779,1630,2631,857
2021/03/12 13:00:00,892,565,1488,4314,4775,1633,2620,892
2021/03/12 14:00:00,885,572,1461,4358,4780,1631,2607,885
2021/03/12 15:00:00,879,547,1455,4368,4782,1635,2610,879
2021/03/12 16:00:00,861,457,1431,4362,4788,1635,2604,861
2021/03/12 17:00:00,742,138,1408,4321,4795,1636,2609,742
2021/03/12 18:00:00,461,123,1066,4287,4791,1637,2614,461
2021/03/12 19:00:00,306,107,836,4268,4786,1641,2610,306
2021/03/12 20:00:00,244,63,720,4272,4753,1632,2585,244
2021/03/12 21:00:00,220,59,615,4285,4733,1629,2582,220
2021/03/12 22:00:00,208,59,508,4274,4722,1630,2585,208
2021/03/12 23:00:00,200,57,435,4269,4718,1629,2581,200
2021/03/13 00:00:00,204,53,436,4014,4578,1628,2557,204
2021/03/13 01:00:00,203,51,430,3997,4574,1627,2553,203
2021/03/13 02:00:00,202,52,433,3974,4573,1627,2557,202
2021/03/13 03:00:00,201,51,432,3961,4579,1628,2570,201
2021/03/13 04:00:00,201,51,433,3952,4577,1625,2572,201
2021/03/13 05:00:00,203,51,444,3944,4577,1615,2571,203
2021/03/13 06:00:00,209,50,454,3943,4584,1610,2576,209
2021/03/13 07:00:00,211,53,536,3954,4593,1625,2589,211
2021/03/13 08:00:00,227,55,585,3976,4600,1630,2616,227
2021/03/13 09:00:00,241,57,567,4015,4603,1628,2607,241
2021/03/13 10:00:00,244,59,579,4031,4611,1632,2613,244
2021/03/13 11:00:00,241,59,611,4034,4620,1633,2618,241
2021/03/13 12:00:00,240,60,627,4037,4617,1630,2631,240
2021/03/13 13:00:00,239,60,606,4044,4624,1633,2620,239
2021/03/13 14:00:00,241,60,645,4054,4623,1631,2607,241
2021/03/13 15:00:00,240,60,604,4067,4634,1635,2610,240
2021/03/13 16:00:00,233,59,594,4070,4642,1635,2604,233
2021/03/13 17:00:00,227,56,632,4062,4636,1636,2609,227
2021/03/13 18:00:00,223,54,578,4030,4630,1637,2614,223
2021/03/13 19:00:00,219,53,555,4023,4623,1641,2610,219
2021/03/13 20:00:00,212,53,539,4030,4606,1632,2585,212
2021/03/13 21:00:00,211,53,532,4047,4595,1629,2582,211
2021/03/13 22:00:00,208,53,480,4037,4593,1630,2585,208
2021/03/13 23:00:00,206,52,469,4029,4591,1629,2581,206
2021/03/14 00:00:00,204,53,436,4253,4722,1628,2557,204
2021/03/14 01:00:00,203,51,430,4237,4712,1627,2553,203
2021/03/14 02:00:00,202,52,433,4216,4704,1627,2557,202
2021/03/14 03:00:00,201,51,432,4201,4718,1628,2570,201
2021/03/14 04:00:00,201,51,433,4187,4729,1625,2572,201
2021/03/14 05:00:00,203,51,444,4184,4720,1615,2571,203
2021/03/14 06:00:00,209,50,454,4182,4744,1610,2576,209
2021/03/14 07:00:00,211,53,536,4195,4753,1625,2589,211
2021/03/14 08:00:00,227,55,585,4227,4751,1630,2616,227
2021/03/14 09:00:00,241,57,567,4237,4767,1628,2607,241
2021/03/14 10:00:00,244,59,579,4319,4770,1632,2613,244
2021/03/14 11:00:00,241,59,611,4357,4768,1633,2618,241
2021/03/14 12:00:00,240,60,627,4321,4779,1630,2631,240
2021/03/14 13:00:00,239,60,606,4314,4775,1633,2620,239
2021/03/14 14:00:00,241,60,645,4358,4780,1631,2607,241
2021/03/14 15:00:00,240,60,604,4368,4782,1635,2610,240
2021/03/14 16:00:00,233,59,594,4362,4788,1635,2604,233
2021/03/14 17:00:00,227,56,632,4321,4795,1636,2609,227
2021/03/14 18:00:00,223,54,578,4287,4791,1637,2614,223
2021/03/14 19:00:00,219,53,555,4268,4786,1641,2610,219
2021/03/14 20:00:00,212,53,539,4272,4753,1632,2585,212
2021/03/14 21:00:00,211,53,532,4285,4733,1629,2582,211
2021/03/14 22:00:00,208,53,480,4274,4722,1630,2585,208
2021/03/14 23:00:00,206,52,469,4269,4718,1629,2581,206
2021/03/15 00:00:00,193,56,400,4253,4722,1628,2557,193
2021/03/15 01:00:00,191,55,393,4237,4712,1627,2553,191
2021/03/15 02:00:00,189,54,394,4216,4704,1627,2557,189
2021/03/15 03:00:00,189,53,392,4201,4718,1628,2570,189
2021/03/15 04:00:00,189,53,393,4187,4729,1625,2572,189
2021/03/15 05:00:00,199,55,453,4184,4720,1615,2571,199
2021/03/15 06:00:00,380,73,562,4182,4744,1610,2576,380
2021/03/15 07:00:00,607,389,1036,4195,4753,1625,2589,607
2021/03/15 08:00:00,865,504,1438,4227,4751,1630,2616,865
2021/03/15 09:00:00,908,595,1475,4237,4767,1628,2607,908
2021/03/15 10:00:00,896,600,1468,4319,4770,1632,2613,896
2021/03/15 11:00:00,895,607,1478,4357,4768,1633,2618,895
2021/03/15 12:00:00,857,551,1434,4321,4779,1630,2631,857
2021/03/15 13:00:00,892,631,1488,4314,4775,1633,2620,892
2021/03/15 14:00:00,885,637,1461,4358,4780,1631,2607,885
2021/03/15 15:00:00,879,625,1455,4368,4782,1635,2610,879
2021/03/15 16:00:00,861,557,1431,4362,4788,1635,2604,861
2021/03/15 17:00:00,742,367,1408,4321,4795,1636,2609,742
2021/03/15 18:00:00,461,349,1066,4287,4791,1637,2614,461
2021/03/15 19:00:00,306,287,836,4268,4786,1641,2610,306
2021/03/15 20:00:00,244,74,720,4272,4753,1632,2585,244
2021/03/15 21:00:00,220,61,615,4285,4733,1629,2582,220
2021/03/15 22:00:00,208,63,508,4274,4722,1630,2585,208
2021/03/15 23:00:00,200,58,435,4269,4718,1629,2581,200
2021/03/16 00:00:00,193,56,400,4253,4722,1628,2557,193
2021/03/16 01:00:00,191,55,393,4237,4712,1627,2553,191
2021/03/16 02:00:00,189,54,394,4216,4704,1627,2557,189
2021/03/16 03:00:00,189,53,392,4201,4718,1628,2570,189
2021/03/16 04:00:00,189,53,393,4187,4729,1625,2572,189
2021/03/16 05:00:00,199,55,453,4184,4720,1615,2571,199
2021/03/16 06:00:00,380,73,562,4182,4744,1610,2576,380
2021/03/16 07:00:00,607,389,1036,4195,4753,1625,2589,607
2021/03/16 08:00:00,865,504,1438,4227,4751,1630,2616,865
2021/03/16 09:00:00,908,595,1475,4237,4767,1628,2607,908
2021/03/16 10:00:00,896,600,1468,4319,4770,1632,2613,896
2021/03/16 11:00:00,895,607,1478,4357,4768,1633,2618,895
2021/03/16 12:00:00,857,551,1434,4321,4779,1630,2631,857
2021/03/16 13:00:00,892,631,1488,4314,4775,1633,2620,892
2021/03/16 14:00:00,885,637,1461,4358,4780,1631,2607,885
2021/03/16 15:00:00,879,625,1455,4368,4782,1635,2610,879
2021/03/16 16:00:00,861,557,1431,4362,4788,1635,2604,861
2021/03/16 17:00:00,742,367,1408,4321,4795,1636,2609,742
2021/03/16 18:00:00,461,349,1066,4287,4791,1637,2614,461
2021/03/16 19:00:00,306,287,836,4268,4786,1641,2610,306
2021/03/16 20:00:00,244,74,720,4272,4753,1632,2585,244
2021/03/16 21:00:00,220,61,615,4285,4733,1629,2582,220
2021/03/16 22:00:00,208,63,508,4274,4722,1630,2585,208
2021/03/16 23:00:00,200,58,435,4269,4718,1629,2581,200
2021/03/17 00:00:00,193,58,400,4253,4722,1628,2726,193
2021/03/17 01:00:00,191,55,393,4237,4712,1627,2723,191
2021/03/17 02:00:00,189,56,394,4216,4704,1627,2726,189
2021/03/17 03:00:00,189,54,392,4201,4718,1628,2726,189
2021/03/17 04:00:00,189,54,393,4187,4729,1625,2724,189
2021/03/17 05:00:00,199,56,453,4184,4720,1615,2723,199
2021/03/17 06:00:00,380,72,562,4182,4744,1610,2727,380
2021/03/17 07:00:00,607,358,1036,4195,4753,1625,2754,607
2021/03/17 08:00:00,865,461,1438,4227,4751,1630,2774,865
2021/03/17 09:00:00,908,545,1475,4237,4767,1628,2766,908
2021/03/17 10:00:00,896,546,1468,4319,4770,1632,2772,896
2021/03/17 11:00:00,895,553,1478,4357,4768,1633,2778,895
2021/03/17 12:00:00,857,514,1434,4321,4779,1630,2790,857
2021/03/17 13:00:00,892,565,1488,4314,4775,1633,2778,892
2021/03/17 14:00:00,885,572,1461,4358,4780,1631,2774,885
2021/03/17 15:00:00,879,547,1455,4368,4782,1635,2773,879
2021/03/17 16:00:00,861,457,1431,4362,4788,1635,2769,861
2021/03/17 17:00:00,742,138,1408,4321,4795,1636,2777,742
2021/03/17 18:00:00,461,123,1066,4287,4791,1637,2773,461
2021/03/17 19:00:00,306,107,836,4268,4786,1641,2766,306
2021/03/17 20:00:00,244,63,720,4272,4753,1632,2739,244
2021/03/17 21:00:00,220,59,615,4285,4733,1629,2733,220
2021/03/17 22:00:00,208,59,508,4274,4722,1630,2733,208
2021/03/17 23:00:00,200,57,435,4269,4718,1629,2733,200
2021/03/18 00:00:00,193,58,400,4253,4722,1628,2726,193
2021/03/18 01:00:00,191,57,393,4237,4712,1627,2723,191
2021/03/18 02:00:00,189,57,394,4216,4704,1627,2726,189
2021/03/18 03:00:00,189,56,392,4201,4718,1628,2726,189
2021/03/18 04:00:00,189,56,393,4187,4729,1625,2724,189
2021/03/18 05:00:00,199,57,453,4184,4720,1615,2723,199
2021/03/18 06:00:00,380,76,562,4182,4744,1610,2727,380
2021/03/18 07:00:00,607,472,1036,4195,4753,1625,2754,607
2021/03/18 08:00:00,865,608,1438,4227,4751,1630,2774,865
2021/03/18 09:00:00,908,729,1475,4237,4767,1628,2766,908
2021/03/18 10:00:00,896,722,1468,4319,4770,1632,2772,896
2021/03/18 11:00:00,895,731,1478,4357,4768,1633,2778,895
2021/03/18 12:00:00,857,700,1434,4321,4779,1630,2790,857
2021/03/18 13:00:00,892,742,1488,4314,4775,1633,2778,892
2021/03/18 14:00:00,885,743,1461,4358,4780,1631,2774,885
2021/03/18 15:00:00,879,677,1455,4368,4782,1635,2773,879
2021/03/18 16:00:00,861,539,1431,4362,4788,1635,2769,861
2021/03/18 17:00:00,742,90,1408,4321,4795,1636,2777,742
2021/03/18 18:00:00,461,70,1066,4287,4791,1637,2773,461
2021/03/18 19:00:00,306,68,836,4268,4786,1641,2766,306
2021/03/18 20:00:00,244,60,720,4272,4753,1632,2739,244
2021/03/18 21:00:00,220,58,615,4285,4733,1629,2733,220
2021/03/18 22:00:00,208,59,508,4274,4722,1630,2733,208
2021/03/18 23:00:00,200,57,435,4269,4718,1629,2733,200
2021/03/19 00:00:00,193,58,400,4253,4722,1628,2726,193
2021/03/19 01:00:00,191,55,393,4237,4712,1627,2723,191
2021/03/19 02:00:00,189,56,394,4216,4704,1627,2726,189
2021/03/19 03:00:00,189,54,392,4201,4718,1628,2726,189
2021/03/19 04:00:00,189,54,393,4187,4729,1625,2724,189
2021/03/19 05:00:00,199,56,453,4184,4720,1615,2723,199
2021/03/19 06:00:00,380,72,562,4182,4744,1610,2727,380
2021/03/19 07:00:00,607,358,1036,4195,4753,1625,2754,607
2021/03/19 08:00:00,865,461,1438,4227,4751,1630,2774,865
2021/03/19 09:00:00,908,545,1475,4237,4767,1628,2766,908
